# Non-merge commits touching src/mgr/ActivePyModules.cc and/or src/mgr/ActivePyModules.h (rename-aware, newest first)
# Format: SHA date author | subject
# collected_at: 2026-09-14T18:08:19Z  head: 8681fa6ebac230f86eb445bf57095c63e7f1abcc
#
9ea37c223f92b8f228c57a4c17d4da02d99be756 2016-11-14 John Spray | mgr: pass through cluster log to plugins
491d653632f8f06c69408a9a6d0f64d0a6ce2352 2017-02-15 Chang Liu | mgr: add override in mgr subsystem
b9182564c716fdfcb39cc77314ba295990dd4312 2016-11-16 Adam C. Emerson | dout: Use dout_context
3f3a72b42e6410c13dc98d6b05f53ec9da93c4fe 2016-12-21 Brad Hubbard | OSDMap: Uncomment code to enable private default constructors
b7c9e055848c8aa951bc48c957cff3ef323ea441 2016-11-23 Sage Weil | crush/CrushWrapper: encode with features
624bdbcf3afe304ad043baca43d46bfda2746e78 2016-11-09 John Spray | mgr: remove unnecessary C_StdFunction
a06dac4472791bbe540738d5d3aafe7d4dde0a6b 2016-10-25 Weibing Zhang | mgr: PyModules.cc: remove duplicated if condition for fs_map
a22bb9cb75ccfbbb270f591f68a92f8258bf6f4a 2016-10-04 John Spray | mgr: squash compiler warnings
f8514ef581b35a4b47881bc857e07a330e6448c7 2016-09-26 John Spray | mgr: remove hardcoded site-packages
fc3090fcddd854b47a08698b3e57a6f7cfb82d4a 2016-08-08 John Spray | mgr: skip past broken modules and load the rest
7122fac0a55f700741f82607b0c68babb6a66b3d 2016-08-04 John Spray | mgr: expose osd stats from pgmap
ea46778e3681e5ed6b322f68ab40747b2e052433 2016-07-31 John Spray | mgr: expose "df" to python modules
fa147e3a591a4d74a7a8692b17add420ffc9bf98 2016-07-31 John Spray | mgr: handle PGStats with a PGMap
9501bfdd711499c1314a3495549da24fbc02257e 2016-07-26 John Spray | mgr: store some counter history
054708a6f0e98c1c8d6acc060570deaeb03fc04e 2016-07-26 Tim Serong | mgr: Use signed int log level in PyModules::log()
7845f8d757adf63390d6cb0ff56afbc088bc508b 2016-07-15 John Spray | mgr: flesh out standby/HA
c81e542b32815effe9d107da378e6010e8a0b415 2016-07-04 John Spray | mgr: enable multiple python modules
d9dfb436ea588a43be135a0808b28039d9ca2546 2016-07-03 John Spray | mgr: s/DaemonMetadata/DaemonState/g
ac30e6cee2b2d3815438f1a392a951d511bddfd4 2016-06-30 John Spray | mgr: create ceph-mgr service
